25472,no
5175,no
7379,no
34887,yes
5295,no
8998,no
36614,yes
38808,yes
21735,no
39609,no
21828,no
38781,yes
21830,no
3125,no
23799,no
19504,no
28001,no
13999,no
5205,no
26308,no
32150,no
25145,no
2264,no
30234,yes
11212,no
16166,no
5019,no
11084,no
701,no
5841,no
27943,yes
22300,no
29720,no
12686,no
10041,no
27285,no
21109,no
6788,no
8420,no
22865,no
3384,yes
19240,no
12558,no
35320,no
6483,no
10113,no
6025,no
34142,no
24576,no
25025,no
1941,no
507,no
18552,no
15011,no
20098,no
29175,no
33439,no
36486,yes
38967,yes
39333,yes
13800,no
6345,no
34809,no
13137,yes
7210,no
4039,no
15178,no
30573,yes
18239,no
2842,no
29100,no
30447,no
37142,yes
24961,no
29872,no
2788,no
28242,no
7603,no
14959,no
19181,no
12303,no
2138,no
25189,no
15284,no
3428,no
23602,no
30027,yes
8844,no
20538,no
39632,no
8488,no
23536,no
10528,no
30572,yes
6314,no
923,no
35151,no
11790,yes
38645,no
24741,no
6564,no
36263,no
40686,yes
36527,no
569,no
34336,no
19887,no
13570,no
30826,no
6047,no
29321,no
34723,no
25425,no
31082,no
28495,yes
40133,no
32434,no
7218,no
37688,yes
29280,yes
20770,no
120,no
23752,no
28231,no
13516,no
15108,no
5635,no
8436,no
31092,no
18695,no
4959,no
14350,no
16516,no
6855,no
37607,no
20697,no
32941,no
7523,no
2205,no
12649,no
14397,no
35111,no
2301,no
37135,no
36551,yes
37296,no
34193,no
14913,no
39050,no
22647,no
26408,no
3913,no
31309,no
24751,no
14424,yes
17266,no
8264,no
622,no
36594,no
31561,no
2706,no
14799,no
23768,no
24141,no
8361,no
3206,no
28696,yes
11410,no
2171,no
25291,no
40037,no
10346,no
14985,no
6099,no
4850,no
39259,yes
22742,no
11647,no
32020,no
32959,no
25256,no
23624,no
38987,yes
40044,no
32916,no
7490,no
32107,no
24251,no
24996,no
8373,no
33630,no
20528,no
36934,yes
5931,no
26252,no
39737,no
10702,no
27340,no
13347,no
38728,yes
4813,no
37303,no
2499,no
4320,no
16602,no
24899,no
27447,no
5508,no
1396,yes
5756,no
7002,no
6988,no
36353,yes
30652,no
18164,no
17261,no
28214,yes
24976,no
35079,no
11394,no
36067,no
41091,no
37706,yes
5229,no
13629,no
6665,no
22079,no
13687,no
24933,no
31526,no
25806,no
18110,no
33033,no
5917,no
26425,no
918,no
4760,no
10102,no
5167,no
16010,no
24483,no
4757,no
36324,no
25260,no
11391,no
18324,no
38286,no
23247,no
37852,no
18096,no
38869,no
929,no
10816,no
7541,no
7207,no
21786,no
22702,no
25343,no
5187,no
14044,no
1576,no
21246,no
18985,no
40396,no
39330,no
26155,no
8129,no
26379,yes
24868,no
1115,no
21040,no
9386,no
7413,no
35553,no
5034,no
15061,no
1172,no
26979,no
14636,no
2685,no
24817,no
21623,no
28640,no
35965,no
35811,no
34919,no
6789,no
24951,no
37156,yes
11060,no
1755,no
38760,yes
12305,no
9676,no
7617,no
35906,no
18910,no
20141,no
685,no
20135,no
29701,no
4875,no
987,no
40318,no
14786,no
19059,no
34779,no
22271,no
36542,yes
18793,no
11821,no
27540,no
28773,no
34596,yes
13797,no
18379,no
38714,no
27826,no
20808,no
21436,no
143,no
3495,no
4767,no
39379,yes
34831,no
14210,no
34843,no
17279,no
39957,yes
13402,no
22752,no
20824,no
7615,no
33514,no
24809,no
6767,no
3730,no
39719,yes
33953,no
7681,no
32339,no
14994,no
27784,yes
14280,no
8630,no
26520,no
29604,no
18296,no
4791,no
22011,no
6973,no
8118,no
35552,yes
6843,no
14396,no
8859,no
16926,no
4272,no
35370,no
10592,no
7081,no
26786,no
35047,no
35324,no
35513,no
39439,no
5665,no
10158,yes
25279,no
9376,no
2541,no
5990,no
148,no
37056,yes
3306,no
35088,no
7209,no
34496,no
15505,no
6278,no
27129,no
9445,no
35716,no
22166,no
7959,no
13434,no
29198,no
30067,no
23852,no
14153,yes
32466,no
9210,no
22632,no
37149,no
26153,no
17465,no
23693,no
35300,no
25892,yes
3081,no
1195,no
9209,no
36838,yes
22699,no
14266,no
2596,no
15703,no
27731,yes
40742,no
36184,no
21582,no
20010,no
22654,no
24425,no
33211,no
16094,no
1093,no
34958,no
32179,no
37049,no
34950,no
18672,no
6160,no
21071,no
34541,no
32504,no
34331,no
17937,no
21689,no
2023,no
9516,no
40863,no
17443,no
6426,no
24374,no
13722,no
35474,no
12633,no
26788,no
13805,no
18394,yes
36281,no
10007,no
19124,no
39171,yes
20359,no
23510,yes
23113,no
13496,no
9996,no
21318,no
10198,no
18009,no
10291,no
8212,no
10740,no
38111,yes
30236,yes
3305,no
2832,no
29308,no
24685,no
28118,no
27069,no
24237,no
4147,no
27315,no
35252,no
33862,no
11416,no
15790,no
39503,yes
34510,no
22854,no
39223,yes
12692,no
3958,no
23531,no
11486,no
14629,no
32835,no
33513,no
15040,no
12622,no
32121,no
21714,no
4173,no
11033,no
29120,no
26037,no
8714,no
22158,no
34371,no
22754,no
34867,no
4157,no
3509,no
20267,no
15353,yes
20037,no
40359,yes
38736,yes
38156,no
4256,no
16683,yes
6887,no
39734,yes
22799,no
5986,no
30137,no
39611,yes
26566,no
29448,no
29126,yes
30582,no
14529,yes
26555,no
23589,no
39438,yes
13664,no
18,no
4716,no
1523,no
18823,no
40358,yes
20733,yes
9,no
1155,no
7040,no
19303,no
21811,no
4675,no
30563,no
18261,no
26186,no
16616,no
35684,yes
38731,no
16042,no
1294,no
920,no
7602,no
33350,no
13252,no
2310,no
33471,no
38154,yes
38164,no
30068,no
36757,no
12299,no
14880,no
37758,yes
13312,no
38459,no
4307,no
372,no
519,no
30090,no
37150,no
19314,no
9994,no
25780,no
36875,no
11875,no
787,no
25000,no
3066,no
29101,no
29224,no
18102,no
31283,no
24760,no
327,no
22829,no
35420,no
8347,no
7335,no
38423,yes
10596,no
33319,no
4395,no
21906,no
36929,no
28451,no
36764,no
1351,no
36377,no
39853,yes
23543,no
41092,yes
39130,yes
21677,no
14828,yes
5090,no
28752,yes
1078,yes
37587,no
13730,no
13591,no
39554,yes
10746,no
4463,no
34552,no
11002,no
23544,no
24570,no
14155,no
6976,no
5642,no
19111,no
4909,no
30051,no
29495,no
2227,no
39843,yes
19615,no
38073,no
4950,no
40527,no
31312,no
35267,no
10090,no
5076,no
9068,no
29975,no
2902,no
4294,yes
14929,no
6519,no
27100,no
1797,no
10026,no
17425,no
1669,no
1166,yes
26993,no
15172,no
21285,no
11675,no
11874,no
25130,no
20540,no
28157,no
37159,no
30903,no
2692,no
18587,yes
32046,no
1496,no
800,no
10534,no
15627,no
14920,no
10637,no
17402,no
2700,no
5869,no
23746,no
31292,yes
19316,no
4552,no
31541,no
25541,no
7798,no
26456,no
34486,no
30314,yes
27830,no
37108,yes
20440,no
35919,no
38221,yes
20624,no
8868,no
23458,no
40730,yes
16596,no
37800,yes
9326,no
32687,no
30807,no
28510,no
40857,no
19596,no
32166,no
7715,no
37057,no
38263,no
33082,no
20316,no
75,yes
5106,no
19102,no
29438,no
11603,no
38851,no
6561,no
13848,no
8681,no
823,no
13141,no
26839,no
2454,no
11579,no
34393,no
34179,no
25589,no
10954,no
24669,no
11456,no
10206,no
11368,no
30335,no
2000,no
36018,no
12008,no
5687,no
34396,no
37598,no
16748,no
16455,no
15851,no
21232,no
1688,no
37787,no
31830,no
40713,no
28994,no
6731,no
9255,no
8430,no
2856,no
4752,yes
35819,yes
29007,no
5265,no
2477,no
27297,no
12321,no
24975,no
21352,no
11122,no
17519,no
34196,yes
18399,no
21948,no
912,no
37792,no
18262,no
9612,no
14098,no
37122,yes
26219,no
8975,no
37008,yes
17093,yes
37996,yes
25519,yes
6787,no
14992,no
23343,no
16786,no
30929,no
18307,no
30302,yes
11061,no
38274,yes
8819,no
9821,no
7172,no
13919,no
19415,no
31413,no
23844,no
2003,no
34111,no
32033,no
17203,no
32900,no
24581,no
16530,no
745,no
23739,no
17779,no
798,no
2114,no
21044,no
14587,no
24784,no
35444,no
20931,no
30627,yes
23333,no
37194,no
17398,no
21753,no
15158,no
7479,no
26427,no
40123,yes
11853,no
18152,no
20940,no
19107,no
13144,no
30560,no
27414,no
36990,no
40740,yes
30586,yes
2149,no
6592,no
19493,no
19138,no
14478,no
29947,no
27085,yes
19642,no
570,no
30987,no
12012,no
29552,no
35871,yes
9570,no
8476,no
7165,no
18572,no
27363,no
21334,no
24638,no
4998,no
29340,no
25938,no
9876,no
8616,no
21397,no
34730,yes
10420,no
203,no
17280,no
13261,no
26328,no
24070,no
28494,no
11540,no
19145,no
19214,no
17181,yes
16699,no
15323,no
15315,no
31179,no
22431,no
3815,no
9626,no
1429,no
10672,no
11796,no
40927,yes
24694,yes
5407,no
23774,no
25035,no
34041,no
17811,no
27432,no
1176,no
26811,no
3653,no
34174,no
7672,no
19787,no
33433,yes
31136,no
11395,no
24603,no
25017,no
25976,no
37683,yes
753,no
9440,no
40798,yes
22366,no
39038,no
14488,no
20253,no
15679,no
25055,no
36350,yes
12890,no
7191,no
35530,no
38569,yes
32891,no
14228,no
37759,no
39337,yes
21929,no
18371,no
3336,no
21319,no
9663,no
28094,no
8756,no
5676,no
9781,no
16009,no
11493,no
16754,no
37344,no
25798,no
24082,no
18435,no
18284,yes
19851,no
37998,yes
23658,no
20929,no
18177,no
26907,no
11691,no
28066,no
5206,no
5790,no
27630,no
31973,no
36508,no
27132,no
6441,no
28630,no
20153,no
34830,no
28911,no
7299,no
9452,no
37269,no
9936,no
27387,no
14673,no
33008,no
3494,no
19599,no
15965,no
27395,no
7881,yes
8655,no
821,no
14330,no
7381,no
31297,no
21021,no
28675,no
24084,no
9897,no
28847,no
32381,no
6224,no
16845,no
37040,yes
33871,no
40739,no
31907,no
26658,no
19079,no
26195,no
21717,no
34075,no
16258,no
33996,no
4296,no
15952,no
18937,no
35747,no
14576,yes
11173,no
37107,no
14541,no
29634,no
1027,no
38711,yes
27996,no
5926,no
2055,no
13964,no
17949,no
22926,no
26715,no
11877,no
29151,no
10202,no
8717,no
32195,no
6443,no
35593,no
20170,no
12701,no
11366,no
38341,no
6493,no
10521,no
30214,no
4493,no
22243,no
9482,no
35948,yes
40651,yes
8885,no
23777,no
34468,no
20082,no
39614,no
3462,no
26201,no
8338,no
39441,yes
8161,no
37165,yes
10133,no
28017,yes
33316,no
5760,no
16610,no
2937,no
25485,no
36218,no
1032,no
22604,no
7110,no
28995,no
22798,no
15573,no
13428,no
8147,no
712,no
30640,no
1314,no
36522,no
30915,no
12814,no
38410,no
36959,yes
33115,no
31991,no
6302,no
15542,no
30379,no
16518,no
29381,no
32657,no
1546,no
10193,no
4295,no
4746,no
11618,no
12444,no
2598,no
5978,yes
21413,no
15391,no
32754,no
31249,no
8209,no
4028,no
2619,no
34478,no
2266,no
8831,no
27840,no
24862,no
25085,no
18410,no
1327,no
34304,no
33290,no
18327,no
10079,no
32773,no
38633,yes
10048,no
22120,no
8515,no
26648,no
19357,no
32975,no
15698,no
34519,no
13055,no
26096,no
26199,no
20873,no
27010,no
22796,no
24537,no
8798,no
9583,no
32957,no
21179,no
4612,no
31806,yes
11757,no
7733,no
33485,no
3115,no
6238,no
12627,no
28393,no
3158,no
16197,no
29238,no
23291,no
27473,no
12174,no
6882,no
19253,yes
3735,no
11159,no
4561,no
13978,yes
22749,no
31054,no
21542,no
23943,no
26265,yes
2531,no
33002,no
17335,no
2865,no
4094,no
6549,no
37265,yes
3259,yes
14140,no
10382,no
6778,no
25903,no
7866,no
12500,no
14191,no
16243,no
27755,no
29970,yes
6648,yes
35471,no
13990,no
9590,no
7773,no
30648,no
23415,no
2068,no
1082,no
24045,no
9292,no
16893,no
26416,no
18606,no
5601,no
13969,no
23371,no
35990,no
5214,no
19976,no
25650,no
17451,yes
36817,no
30671,no
30356,yes
21434,no
6408,no
33144,no
4001,no
24016,yes
40812,no
15374,no
2259,no
24329,no
21554,no
19525,no
23383,no
33747,yes
1161,no
26454,no
18936,no
29843,no
28835,no
18995,no
34099,no
30810,no
3759,no
37588,yes
5794,no
10500,no
3905,no
33776,no
16746,no
27008,no
25989,no
24695,no
30667,no
5772,no
13013,no
7192,no
2616,no
16410,no
8745,no
20885,no
21505,no
7135,yes
5527,no
28649,no
28860,no
32599,no
13602,no
34078,no
10103,no
33368,no
10368,no
16929,no
28554,no
26619,no
38800,yes
4607,no
17431,no
30707,no
11168,no
37294,no
25549,no
12393,no
3976,no
24759,no
3733,no
36222,no
7249,no
17854,no
40734,yes
19182,no
10808,no
21005,no
29648,no
1394,no
40717,yes
7613,yes
5697,no
37765,no
33527,no
31131,no
37454,no
34640,no
32271,no
37479,no
26780,no
30112,yes
38832,yes
19238,yes
39933,no
37059,no
26643,no
10308,no
34145,no
17196,no
31485,no
29667,no
38140,no
10293,no
13584,no
39799,no
20107,no
27550,no
1138,no
25759,no
37924,no
31759,no
3402,no
27182,no
2334,no
17661,no
11933,yes
8011,no
11280,no
23652,no
23409,no
28938,no
23145,no
15792,no
15548,no
39676,yes
19204,no
20663,no
37084,no
13849,no
22209,no
3602,no
11111,no
1848,no
15526,no
33890,no
25465,no
10839,no
1404,no
11056,no
33338,no
8496,no
4525,no
3059,no
12784,no
21960,no
31387,no
12383,no
31521,yes
20032,no
10625,no
2520,no
38009,no
4265,no
5721,no
29025,no
7649,no
10175,no
2039,yes
2870,no
31533,no
22577,no
27777,no
15201,no
25314,yes
6771,no
37577,yes
22289,no
799,no
20582,no
27443,no
13044,no
2438,no
21603,no
39477,no
4370,no
29003,no
12167,no
36949,no
11825,no
9522,no
16902,no
23973,no
7600,no
6284,no
3764,no
14976,no
33504,no
21730,no
1897,no
6369,no
32926,no
6069,no
37574,no
23639,no
31337,no
32007,no
10545,no
31300,no
35672,no
27458,no
3012,no
3183,yes
35783,no
7807,no
17969,no
5405,no
23958,no
4335,no
19684,no
4442,no
4942,no
10051,no
740,no
10932,no
30191,no
29554,no
2780,no
7623,no
1492,no
4120,no
27221,no
12362,no
40787,yes
16849,no
3255,no
20516,no
41111,no
11247,no
30967,no
28441,no
2857,no
30121,no
20278,no
35441,no
28198,no
33832,no
12483,no
7653,no
30837,no
37380,no
25789,no
23539,no
21970,no
20179,no
20339,no
896,no
19947,no
39432,yes
7722,no
8185,no
31568,no
33537,no
38375,no
11491,no
27240,no
15994,yes
21994,no
1715,no
21861,no
29437,no
8517,no
36679,no
39841,yes
18722,no
32389,no
24305,no
6739,no
11811,no
38618,no
9013,no
23519,no
39007,no
12642,no
18945,no
36113,no
28095,no
13665,no
31514,no
5231,no
38792,no
35703,no
19854,no
18069,no
16271,no
17714,no
6678,yes
20486,no
6836,no
40945,yes
17753,no
18122,no
23269,no
2405,no
5798,no
10721,no
23866,no
8629,no
18749,no
39929,no
8397,no
30219,yes
14736,no
10456,yes
31466,no
5708,no
13349,no
36567,no
17226,no
18335,no
2468,no
5148,no
6940,no
7524,no
40736,yes
29148,no
40088,no
1789,no
10727,no
17860,no
4999,no
309,no
17822,no
37859,no
5808,no
7659,no
27625,no
26517,no
24244,no
12606,no
21725,no
32624,no
3229,no
15704,no
31440,no
16138,no
26435,no
24540,no
40266,yes
23848,no
167,no
13485,no
39386,yes
25273,no
37531,no
15520,no
35313,no
10165,no
18326,yes
9479,no
17155,no
37520,no
14588,no
29031,yes
10666,no
17529,no
345,no
26809,no
9345,no
12916,no
35967,no
6718,no
19472,yes
20924,yes
8929,no
8360,yes
6452,no
7266,yes
35137,no
37458,no
2123,no
32667,no
39119,yes
23492,no
11997,no
40862,no
9884,no
22723,no
1967,no
21202,no
32120,no
13600,no
39777,no
12134,no
25492,no
26011,no
31044,no
22833,no
26283,no
22053,no
36515,yes
31453,no
36582,no
36895,yes
29702,no
34394,no
40081,no
1149,no
8804,yes
5996,no
16487,no
17802,no
30210,yes
3057,no
25164,no
25004,no
15653,no
15300,no
39142,yes
4768,no
1196,no
30452,yes
39549,yes
23235,yes
21832,no
4924,no
23035,no
36326,no
5529,no
9392,no
35793,yes
37722,no
25223,no
5666,no
22248,no
6460,no
26375,no
7426,no
28456,yes
28634,no
36349,no
27375,no
10063,no
17835,no
22485,no
24319,no
2423,no
22009,no
8610,no
3519,no
37163,yes
22239,no
38719,no
6762,yes
16186,no
15981,no
31638,no
18227,no
12462,no
23927,no
2684,yes
22416,no
35488,no
37528,no
36975,yes
20644,no
2233,no
19674,no
29983,no
33789,yes
40343,no
20717,no
18244,no
954,no
40728,yes
30133,yes
6377,no
8448,no
21335,no
18149,no
13345,no
12797,no
27186,no
22777,no
24909,no
12371,no
34854,no
9767,no
30183,yes
36506,yes
28607,no
13361,no
3456,no
31736,no
32379,no
38565,yes
16126,no
34152,no
12203,no
22307,no
24174,no
20237,no
34381,no
37244,no
33544,no
33217,yes
23679,no
6912,no
28142,no
29039,no
27594,no
17138,no
27514,no
19384,no
19566,no
19301,no
38769,no
15509,no
19416,no
198,no
36352,yes
34648,yes
11532,yes
16617,no
38745,no
26108,no
4719,no
13855,no
24650,no
8670,no
26488,no
15225,no
23607,no
12953,no
10925,no
16932,no
868,no
34200,no
17605,no
829,no
34290,no
41073,no
26202,no
11427,no
30906,no
22607,no
4139,no
37995,yes
22713,no
27205,no
26063,no
31616,no
3280,no
8038,no
12973,no
23460,no
34982,no
39480,no
5033,no
6990,no
1466,no
3691,no
35565,no
13177,no
32826,no
36334,yes
20060,no
6972,no
26009,no
25582,no
23563,no
34098,no
19579,no
34282,no
4302,no
2434,no
34691,no
28452,no
14255,no
33689,no
38387,no
40105,yes
34067,no
24158,no
34923,no
26207,no
1791,yes
22455,no
11525,no
7023,no
8454,no
7169,no
9143,no
23731,no
8119,no
23512,no
34309,no
35599,no
17004,no
24652,no
25066,no
38331,yes
19247,no
32172,no
11992,no
17892,no
713,no
33873,no
888,no
29187,no
5002,no
35814,no
28371,no
27425,no
30921,no
4660,no
84,no
34354,no
37795,no
34600,no
3674,no
38327,yes
14212,no
3155,no
40590,no
25504,no
965,no
22866,no
16957,no
28797,no
2432,no
204,no
14972,no
5436,no
36661,yes
31070,no
32378,no
18454,no
28145,no
1390,no
40518,no
37100,yes
937,no
36010,yes
25922,no
3047,yes
40013,no
35456,no
35009,no
8267,no
11153,no
40237,no
8532,no
2337,no
37694,no
25243,no
34159,no
28776,no
34581,no
2622,no
15368,yes
1435,no
371,no
13827,no
13167,no
13165,no
23986,no
22737,no
18697,no
10860,no
20043,no
23486,no
27850,yes
40996,yes
32707,no
27275,no
27070,no
2705,no
34987,no
32603,no
12066,no
40097,yes
1533,no
32211,no
23036,no
26626,no
29246,no
9430,no
4865,no
35183,yes
23515,no
4249,no
5154,no
28316,no
34168,no
40075,no
39717,yes
31847,no
23457,no
21448,no
9283,no
17234,no
8837,no
196,no
27981,no
37369,no
13793,no
26440,no
8751,no
16968,no
9532,no
27647,no
5477,no
4075,no
11071,no
7450,no
35202,no
7605,no
28210,no
17819,no
10320,no
40579,no
11808,no
35469,no
17531,no
24339,no
33578,no
14909,no
15130,no
1624,no
40754,yes
18605,no
35270,no
26919,no
35996,no
19843,no
39159,yes
17750,no
37667,yes
29612,no
22761,no
27377,no
38732,no
38044,no
20155,no
37514,no
36475,no
5889,no
9582,no
10182,no
9875,no
3374,no
3415,no
2042,no
35477,no
26168,no
24614,no
40949,no
5428,no
9387,no
33654,no
38248,no
12184,no
25096,no
33608,no
19961,no
16440,no
34082,no
33419,no
19624,no
30226,no
12441,no
18555,no
18339,no
41098,yes
7330,no
24230,no
39902,no
24658,no
16026,no
19790,no
11209,no
38251,no
19884,no
30995,no
26306,no
31829,yes
36145,no
27522,yes
21814,no
25112,no
10451,no
3222,no
19546,no
2218,no
19526,no
40335,yes
31804,no
40838,yes
24341,no
4203,no
18337,no
30241,no
5735,no
1207,no
1658,no
3396,no
20532,no
24687,no
6006,no
17948,no
600,no
24924,no
9631,no
1236,no
40681,no
8055,no
26136,no
9045,no
22215,no
12704,no
895,no
28220,no
10817,no
18442,no
40360,yes
34529,yes
31085,no
35894,no
146,no
8103,no
11511,no
28432,no
705,no
6840,no
32140,no
1438,no
6137,no
38025,yes
17688,no
10460,no
6810,no
18839,no
12136,no
8732,no
18184,yes
33310,no
17466,no
37527,no
25302,no
12628,no
8095,no
15493,no
17439,no
16110,no
30778,no
39715,no
5080,no
8004,no
36685,no
12338,no
6758,no
32159,no
15419,no
11763,no
3562,no
21636,no
12611,no
21625,no
7626,no
34008,no
413,no
15963,no
21182,no
9852,yes
2492,no
29738,no
19874,no
16541,no
27756,no
21461,no
24348,no
30700,no
25713,no
19039,yes
503,no
19422,no
36240,yes
27685,no
9844,no
12455,yes
5979,no
17337,no
29343,no
16167,no
17122,no
8652,no
20399,no
24137,no
37010,yes
34922,no
23173,no
16739,no
26874,no
10360,no
11381,no
24567,no
29825,no
31900,no
19192,no
13308,no
18298,no
31354,no
34536,no
38433,no
7921,no
4036,no
17433,no
21967,no
29431,no
11711,no
22222,no
39358,no
28688,no
5615,no
12151,no
30682,no
16346,no
5935,no
25851,no
18112,no
21348,no
5460,no
21018,no
22730,no
6923,no
12533,no
18390,no
34440,no
17403,no
40384,yes
38241,no
34525,no
28955,no
11581,no
40172,yes
38692,yes
34603,no
6921,no
23798,no
31893,no
17307,no
39311,no
1892,no
7228,no
32673,no
17582,no
37704,yes
24403,no
28987,no
27586,no
35234,yes
17230,no
33458,no
8224,no
24048,yes
10761,no
2097,no
8256,no
37790,no
31355,no
33150,no
17740,no
27109,no
28342,no
5762,no
38693,yes
24371,no
10799,no
10992,no
5828,no
24289,no
4511,no
35904,no
30005,yes
20449,no
40795,no
19555,no
24470,no
36198,no
14002,no
28822,no
21597,no
13482,no
4654,no
36780,no
20571,no
12851,no
31861,no
30978,no
18047,no
1304,no
41151,yes
11073,no
32070,no
35292,no
12899,no
40587,no
16501,no
17489,no
17338,no
20260,no
14286,no
4728,no
17629,no
33477,yes
20747,no
19898,no
13198,no
31835,no
22494,no
30073,no
17126,no
23497,no
40872,yes
23141,no
2013,no
25155,no
24433,no
19430,no
11687,no
40922,no
8775,no
14787,yes
1704,no
40290,no
33017,no
21808,no
34890,no
35738,no
25264,no
18252,no
33086,no
812,no
1342,no
9654,no
32869,no
6156,no
12212,no
14720,no
16508,no
5093,no
21082,no
34852,no
12016,no
15608,no
12849,no
40826,no
1764,no
4623,yes
2985,no
22043,no
20881,no
36467,yes
7434,no
25700,no
9486,no
20894,no
5457,no
7518,no
1465,no
21186,no
6191,no
29731,no
34968,yes
15241,no
11349,no
33460,no
33052,no
21323,no
22758,no
4770,no
31768,no
4620,no
22700,no
23762,no
30718,no
21533,no
1109,no
7270,no
33058,no
20182,no
7689,no
23627,no
9228,no
31298,no
30166,no
18116,yes
28531,no
19241,no
199,no
20499,no
20713,no
34321,no
241,no
37883,no
6664,no
38462,yes
35504,no
32039,no
26708,no
1214,no
3387,no
16977,no
40900,yes
28829,no
1040,no
1622,no
33253,no
17498,no
22940,no
5138,no
29046,no
8215,no
26254,no
24696,no
13070,no
32918,no
883,no
17631,no
38558,yes
18604,no
17540,no
1509,no
40941,yes
1959,no
24566,no
35788,no
30220,yes
22213,no
36656,yes
32643,no
26759,no
25422,no
1672,no
17136,no
19461,no
18451,no
15170,no
3411,no
23432,no
4708,no
21913,no
16411,no
35061,no
13107,no
29153,no
12372,no
18299,no
115,no
20830,no
9867,no
14644,no
1512,no
19080,no
33112,no
30357,yes
27637,no
27171,no
2474,no
36703,no
34034,yes
18691,no
30492,no
33198,no
38271,no
16051,no
28898,no
10121,no
34688,no
33084,no
25065,no
20251,no
7273,no
2923,no
14884,yes
34489,no
27176,no
32605,no
16498,no
1343,no
30197,yes
19433,no
15182,no
9008,no
537,no
21899,no
15460,no
11953,no
16585,no
30623,no
28195,no
17679,no
33988,no
30756,no
14359,no
1618,no
16961,no
21575,no
16420,no
11000,no
30735,no
12405,no
15286,no
18731,no
6978,no
24457,no
35774,no
34213,yes
14709,no
7030,no
30704,no
6324,no
3417,no
16859,no
7506,no
40346,no
32902,no
38940,no
35242,no
38612,yes
27928,no
27446,no
36760,yes
23783,no
23720,no
2761,no
27683,no
29228,yes
37488,no
2816,no
35095,no
35374,no
23054,no
14404,no
14818,no
21150,no
13623,no
16903,no
26452,no
5472,no
41077,yes
18867,no
22098,no
28557,no
6737,no
21953,no
20756,yes
16205,no
130,no
37644,no
39907,yes
17994,no
23134,no
38104,yes
35736,no
40692,yes
3450,no
36339,no
18205,no
29119,no
4751,no
14593,no
26193,no
39781,no
16112,no
